	channel	date	message
5071	kharazmi	2019-11-14 19:44:36	در جواب خیان  قصد توهین ندارم ولی وقتی فقر فرهنگی و هنری داریم شاهد چنین توییت هایی هستیم اینکه سریال گیم اف ترونز یا هر سریال و فیلم دیگه ای دارای معیار های اسلامی نباشه دلیل نمیشه موسیقی اون فیلم و یا سریال هم تحریک کننده  و ضد ارزش های اسلامی باشه بار ها و بار ها شده که صدا و سیمای ما موسیقی های فیلم ها و یا اهنگ ها راک و حتی متال رو با حذف صدای خواننده و یا کاور های اینسترومنتالشپخش کردن   من نمیخوام بگم چون صدا و سیما این کارو کرد پس درسته من کلا میخوام بگم این کار درسته چون شنونده باید به این درک و شعور برسه که بتونه هنر ها رو به وقتش تفکیک کنه  نه اینکه بگه چون فلان فیلم مشکل اسلامی داره پس اهنگش هم مشکل اسلامی داره  اگر هم فیلم مشکل داشت هم موسیقیش مشکل داشت اون موسیقی نباید پخش بشه  شما میدونید رامین جوادیاهنگساز سریال گیم اف ترونز از جشنواره حافظ بخاطر همین کار جایزه گرفت  اگر درک هنری ندارید حداقل اخبارو گوش کنید    
5072	kharazmi	2019-11-14 20:09:13	در جواب عقیق اولا باید بگم هیچ رقص و بی حرمتی نبود و متاسفم که شادی و نشاط دانشجویان رو اینجوری تفسیر میکنی  و اون آدم کرواتی هم یکی از افراد برجسته در حوزه کارآفرینی بود که خیلی برای دانشجویان مفید واقع شد در ضمن فرهنگی هم براش کروات نزده بود    استعمال دخانیات تو سطح دانشگاه هم هست و هر روز شاهدش هستیم  همین بچه های فرهنگی بودن که مدام کارگاه معضلات و خطرات استعمال دخانیات میذاشتن     تو چیکار کردی تا الان  بگو هدفم تخریبه متاسفانه ارتباط دختر و پسر برای شماها خواهر برادری تعریف میشه و برای ماها محرم نامحرم عجب    راستی شماها با بی احترامی به کار درجه یک بچه های انجمن علمی و فرهنگی اسلام رو نشون دادی  کادر اجرایی  
5073	kharazmi	2019-11-14 20:13:53	اگه شما به فکر فرهنگ هستید نگید کراوات بگید دراز اویز زینتی  جمع کنید بسه  
5074	kharazmi	2019-11-14 20:17:11	دوست عزز اولا  اردو برا تروج اسلام نبوده دوما رقص و ب حرمت فوتبال مختلط تماس محرم و نامحرم دده نشده اگر هم شده قطعا ب ان شدت نبوده پس اغراق نندو مقصرش هم دانشجوهاهستن  باانواع و اقسام فرهنگ و عقاد دورهم جمع شدن مقصرفرهنگ نست  درضمن ددتون رو درست ند جا از قران گفته نشده  روات مخالف دن اسلام   فرهنگ  
5075	kharazmi	2019-11-14 20:27:55	شمایی که با مختلط بودن مشکل داری چرا اومدی دانشگاه اسلامو چه جوری میخواین بین جوونایی که تا حالا با جنس مخالف بزرگ نشدن ترویج کنین  ازکی تا حالا کراوات با اسلام در تداخله جالبه بدونی همین دانشگاه اومدن و درس خوندن و مدل غذا خوردن و مدل لباس پوشیدن و حتی این طرز فکرتم فلسفه و جهان غرب تعریف کرده  حالا چرا کراوات نماد ضداسلامی شدهخدامیدونه  لازمه قبل از اعتراض و نقد وقضاوت و     سلایق و گرایش بقیه رو هم درنظربگیریم  وقتی میتونیم بگیم دارای حداقل شعور اجتماعی هستیم که جز خودمون به بقیه هم فکرکنیم   کتابدوست  
5076	kharazmi	2019-11-14 20:45:14	چه قدر خوب مشه وقت آدما سرشون تو ار خودشون باشه و در باره  چزا ه نمفهمن نظر ندن  شما ها لطف ند اگر اومدد اردو ا دانشگاه سرتون تو ار خودتون باشه   به اختلاط و مصرف دخانات و ان چزاهم ار نداشته باشد از زمان لذت ببرد  ذهن ثفتونم لطفا با سد بشورن ه پشت هر چز فقط انحرافات اخلاق مبند  پالرمو  
5077	kharazmi	2019-11-14 20:46:02	کاملا سیر توییت ها مشخصه  اول گیر دادن به موسیقی گیم اف ترونز بعد کراوات بعد استعمال دخانیات بعد ارتباط نامحرم و     هر چی تیر دارید بزنید  منبع همه اینا حسادت و هدف تخریبه فرهنگیه  انسان  
5078	kharazmi	2019-11-14 20:58:25	بله شاهد بازی فوتبال مختلط دختر و پسر هستیم  شایعه نسازیم  شای  
5079	kharazmi	2019-11-14 21:09:45	جمع ند ان تفرات عهد حجرتون رو ان تفرات مسموم شما باعث آسب شدد به دانشگاه و دانشجو مشه شما  آمار بگرد چقدر مزان مصرف مواد مخدر و روانگردان ها داخل دانشگاه ها و بن دانشجوان بالا رفته اگر ان برنامه ها نشاط آور نباشه ان آمار فجع تر هم مشه شما حتما از سان هستد ه مخواهد همچنان آمار مذور بالا و بالا تر بره   گم آف ترونز  
5080	kharazmi	2019-11-14 21:12:20	آقا من ورودیم و از اجرای بینظیر بچه های فرهنگی و هنری لذت بردم  و هر وقت به غرفه یکسری تشکل ها سر زدم یا نبودن یا هیچ برنامه ای نداشتن  معلوم بود دنبال گرفتن سوژه و خراب کردن جشن و وجهه فرهنگی بودن  دوست عزیز برو به جای اینکارها یکم کار کن یکم دغدغه دانشجو هارو داشته باش  تفکرات و ذهنیت نادرست و مسمومت رو بذار کنار    وانقد بخیل نباشید  یه ورودی  
5081	kharazmi	2019-11-14 21:15:24	خل خوبه  از افراد ستاد اربعن تقدرو تشر شده اما ا اش معاونت و مدرت فرهنگ از ادر اجرا برنامه ها چه فعالان فرهنگ تهران و چه فعالان فرهنگ رج ه داوطلبانه از هفته ها قبل هربرنامه زحمت مشن و تلاش منن هم چنن تقدرها بشه   ناراحت  
5082	kharazmi	2019-11-14 21:17:45	سیر مشخص تویتا فقط اونجاش که یارو میاد خودشو مذهبی جا میزنه و با یه اسم مذهبی شروع میکنه چرت و پرت گفتن اونوقت همه باهم میشینن تخریب میکنن مذهبیارو بعدم ازش یه توطه خیالی علیه فرهنگی درمیارنو مظلوم نمایی میکنن آخ بمیرم برات فرهنگی  پیگیر  
5083	kharazmi	2019-11-14 21:23:16	اینکه یک عده خودشون سجاده آب میکشن و به جای تقدیر از زحمات یک عده عزیز که یک ماهه دنبال تدارک این اردو فقط فقط به خاطر اینکه ورودی ها بافضای علمی وفرهنگی اشنا بشند سعی در متشنج کردن اوضاع دارند واقعا غیراخلاقیه این عده افرادی که دم از رقص ولهو لعب میزنن اولا اینکه اصلا همچین مواردی نبوده درثانی دانشجو وانسان اونقدر شخصیت وظرفیت داره که اگر فضای تفریحی رفت بتونه مدیریت کنه اینکه شماها دانشجو رو میخایید تو قفس بزارید چیزی جز به بی احترامی به شخصیت وشعور دانشجو نیست  دانشجوها انقدر بزرگ شدند که بدونند چی خوبه وچی بده به راهنمایی های یک عده دلواپس نیاز ندارند  چطور سال پیش که یک تشکل مطرب روی استیج اورده بود یک عده رگ گردنشون باد نکرد حالا شدن کاسه داغ ترازآش اگر نمی تونید کمک کنید لااقل کار عظیم بقیه رو زیرسوال نبرید اگر قراربه انتقاد هست باید مسولین دانشگاهی انتقاد کنند که تک تک این عزیزان ازنحوه برگزاری اردو لذت بردند وبسیار تشکر کردند  نیاز به یک عده دلواپس که همیشه اقا بالاسر میخان باشند ندارند   تیرماهی  
